,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[F8c3b98af-acdb-49a5]," [Pbe806d87-b69c-45a9]",,No se encontraron fuentes primarias.,
[Fec3217cc-c771-4c3e]," [Pd5c23863-5e23-4d24]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fec3217cc-c771-4c3e]," [Pfd21d0b2-cc07-40ae]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fec3217cc-c771-4c3e]," [P1085dc64-e6ae-4e6a]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fec3217cc-c771-4c3e]," [P3746cee7-5b12-43ba]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fec3217cc-c771-4c3e]," [P16c6aa93-c9db-48a7]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F686fdf42-fe67-4fa2]," [P8a44d448-af25-400b]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F686fdf42-fe67-4fa2]," [P23dadd34-3172-4b2a]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [P5a731099-2535-4f31]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [Pd4df2843-b655-418d]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [P28dd6e1c-174f-4257]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [P613c586d-5d1f-476a]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [Pdfe82008-d8ac-4a5f]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F9371d718-39c4-4fa3]," [P0c55dd09-d135-4b4a]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [P4533fd2a-9151-4c8b]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [P8b000091-0621-4f44]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [P3c4ce6f3-b293-4d38]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [P85e0fdb2-f897-45e3]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [P9e904fcb-3a21-4164]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F5f671aa6-3a54-4513]," [Pc35b09a2-373f-46bf]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F8f755efb-d2b5-4254]," [P467ccf01-f402-49a6]",Google Groups,No se encontraron fuentes primarias.,
[F8f755efb-d2b5-4254]," [P36da6771-de40-45b9]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [P96c16c3a-9245-45ba]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [Pdd37b7f1-4c0a-49f5]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [P1ee2d4d0-3ac4-40c1]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [P21c4d1ca-7aff-4416]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [Pa3ba687d-d1ac-4da9]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [P5379285d-ecf4-4c2b]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fab84dce5-99e5-4a24]," [P46f8bcca-4fdf-40ac]",Medieval Lands,No se encontraron fuentes primarias.,
[Fd9847b7d-1ac3-49a4]," [Pb54911ed-1b53-412f]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[Fd9847b7d-1ac3-49a4]," [P2f5c549c-0abd-4924]","De La Granja, Fernando",De acuerdo con fuentes primarias.,
[F4b51e387-7af8-4123]," [Pa69e44c5-6520-4fb4]",,No se encontraron fuentes primarias.,
[F4b51e387-7af8-4123]," [P42f8f8ad-a30c-4d03]",,No se encontraron fuentes primarias.,
[Facd5c584-04b1-47ce]," [P46295432-a924-4c45]",,No se encontraron fuentes primarias.,
[Fe71fbcd0-b47f-46ba]," [P5916d9a7-578d-4110]",,No se encontraron fuentes primarias.,
[F024f97ab-6c7d-41c6]," [Pdd1bfc2b-e748-45c3]",,No se encontraron fuentes primarias.,
[Fd0e0357d-1623-4081]," [P1edc7c93-7ae4-4eee]",,No se encontraron fuentes primarias.,
[F9c34bf6b-8991-4bf5]," [P0b5ca5fb-779e-44d7]","Vansina, J.",No se encontraron fuentes primarias.,
[F85bde14a-0d58-46a2]," [Pcdb04eed-b9c9-40a8]","Vansina, J.",No se encontraron fuentes primarias.,
[F9081ee0d-ce77-4d42]," [P7b647e36-d8b8-49b7]","Bostoen, K.",No se encontraron fuentes primarias.,
[F5a77003a-4fc3-4cc9]," [P93149fcc-a082-4c8c]","Beach, D. N.",No se encontraron fuentes primarias.,
[F4c7102a7-b06e-4baf]," [P0e5f6888-f515-4091]","Beach, D. N.",No se encontraron fuentes primarias.,
[F3c2bc2e3-f68e-4cac]," [Pe7a3531d-d38a-444a]","Beach, D. N.",No se encontraron fuentes primarias.,
[F3c2bc2e3-f68e-4cac]," [Pea22b3ed-1457-4476]","Beach, D. N.",No se encontraron fuentes primarias.,
[Fc5d5eefb-8f17-49f6]," [Pfbcc1188-6192-40b5]","Beach, D. N.",No se encontraron fuentes primarias.,
[Fc9921e17-952f-4428]," [Pde62a6cf-52ce-4e24]","Beach, D. N.",No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Pd345738f-efcb-4ad6]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Pc73056d0-576c-4259]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [P0a119517-07f3-46b1]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [P438d95c0-7e41-49b8]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Pd45ee8cf-7aea-4cfd]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Pa625f91f-b7d2-4475]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Pe74ca57f-c7ee-420f]",W. Luiz,No se encontraron fuentes primarias.,
[F9f674482-89a5-4fc0]," [Peb1c0932-1508-4d17]",W. Luiz,No se encontraron fuentes primarias.,
[F7fa82d86-3871-4e7b]," [P65017981-ce64-45e2]","Viotti, Hélio A.",De acuerdo con fuentes primarias.,
[F7fa82d86-3871-4e7b]," [P5827ea0a-43e0-45fb]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F9621f07d-4e18-4bbd]," [P6bcf8c44-44b5-4846]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F9621f07d-4e18-4bbd]," [Pa5164179-a217-4d45]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F9621f07d-4e18-4bbd]," [P0c5ea1f8-1bc9-44bd]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F0f4a51c3-be76-493b]," [Pa559e6f5-66c0-43f4]","Viotti, Hélio A.",De acuerdo con fuentes primarias.,
[F0f4a51c3-be76-493b]," [Pc32aea2f-5a35-464e]","Viotti, Hélio A.",De acuerdo con fuentes primarias.,
[F4efae14f-9202-4f65]," [P15752814-a6e2-4c02]","Viotti, Hélio A.",De acuerdo con fuentes primarias.,
[F4efae14f-9202-4f65]," [P4d79eef1-a92b-4f63]","Viotti, Hélio A.",No se encontraron fuentes primarias.,
[Fbe7abb27-93fd-4055]," [P7a1bc336-7479-4511]",Historia de la Familia,De acuerdo con fuentes primarias.,
[Fd0f4373f-961c-4780]," [P0d448da5-09b8-4eae]",Paróquia Nossa Senhora de Nazaré,De acuerdo con fuentes primarias.,
[Fd496d5b3-e611-444d]," [P3378c16e-9464-4eca]","Xiong, V. C.",No se encontraron fuentes primarias.,
[Fd496d5b3-e611-444d]," [P855d9bb4-6d31-4788]","Wright, A.F.",No se encontraron fuentes primarias.,
[Fbf5bb9ca-b9b8-498d]," [P10a5ce41-1cba-4796]","Benn, J. A.",No se encontraron fuentes primarias.,
[Ff153b6ab-024b-4e16]," [Pf0c9cbe2-a22d-43d8]","Benn, J. A.",No se encontraron fuentes primarias.,
[F3f8449b2-5498-4e11]," [Pd9b3ff3e-5bfa-44ab]","Wong, W. P.",No se encontraron fuentes primarias.,
[F3f8449b2-5498-4e11]," [P90c89de9-a504-4528]","Wong, W. P.",No se encontraron fuentes primarias.,
[F3f8449b2-5498-4e11]," [P878a67d9-951a-45cb]","Wong, W. P.",No se encontraron fuentes primarias.,
[F57c3d3fe-50a2-44bd]," [P61312414-3632-4a70]","Wong, W. P.",No se encontraron fuentes primarias.,
[F854cef4d-dee8-48f9]," [Pa69b3da9-14bc-4c71]","Mark, E.",No se encontraron fuentes primarias.,
[F854cef4d-dee8-48f9]," [P00cfccbf-2e34-4e39]","Mark, E.",No se encontraron fuentes primarias.,
[F854cef4d-dee8-48f9]," [Pf16fdf20-6450-41ac]","Mark, E.",No se encontraron fuentes primarias.,
[Fe674f6c4-76e7-49de]," [P19ba71c0-4cf2-4092]","Mark, E.",No se encontraron fuentes primarias.,
[Fe674f6c4-76e7-49de]," [P4801f737-cbdf-489a]","Mark, E.",No se encontraron fuentes primarias.,
[Fe674f6c4-76e7-49de]," [P92c8ee7a-557d-4dae]",Britannica Editors,No se encontraron fuentes primarias.,
[Fe674f6c4-76e7-49de]," [P7ddc98c0-17b0-4c98]","Jay, J. W.",No se encontraron fuentes primarias.,
[F7a7b4ad6-4f73-480d]," [Pc26d7ab6-28fb-45ac]","Chen, J.",No se encontraron fuentes primarias.,
[Ff634376a-4d4e-428b]," [Pfe7d5336-603f-4712]","Chen, J.",No se encontraron fuentes primarias.,
[Fff29d3eb-3575-4391]," [Pc78967c6-e769-4f22]","Jinhua, C.",No se encontraron fuentes primarias.,
[Fef90f085-60e9-4cf8]," [P9fb9ee5f-0528-4ea4]","Sun, M.",No se encontraron fuentes primarias.,
[F0ffce951-8ce8-48c4]," [P146b4540-3450-4452]","Jinhua, C.",No se encontraron fuentes primarias.,
[Fa6524586-f15a-4e1f]," [P4e55f0a4-2a26-4605]","Jinhua, C.",No se encontraron fuentes primarias.,
[F0ccc7fd2-7eb7-47d5]," [P15ecef31-c173-45af]","Mark, E.",No se encontraron fuentes primarias.,
[F07bb0ef9-b1f7-4a8e]," [P37954e2e-ba5b-43d3]","McMahon, K.",No se encontraron fuentes primarias.,
[F07bb0ef9-b1f7-4a8e]," [P50449363-9f89-4d24]","Zou, X.",No se encontraron fuentes primarias.,
[Feb92ae21-ec1e-46d5]," [Pbc6d29b3-e877-4c4e]","McMahon, K.",No se encontraron fuentes primarias.,
[F35f36ac6-69a1-4074]," [P9afeaa60-8328-470a]","Mark, E.",No se encontraron fuentes primarias.,
[F35f36ac6-69a1-4074]," [P5ac6d42f-c31a-445a]","Zou, X.",No se encontraron fuentes primarias.,
[Fc1d6a960-5e81-42d1]," [Pcde85607-608d-4c2f]","Zou, X.",No se encontraron fuentes primarias.,
[F89cf6e52-a4cd-4e12]," [Pdf970eb5-76b2-4644]","Mark, E.",No se encontraron fuentes primarias.,
[F740401dc-0764-4f99]," [Pcaa4eeae-7a45-4bfd]",Uma breve história de China e Tibete,No se encontraron fuentes primarias.,
[F740401dc-0764-4f99]," [Pe4bde887-2d9b-41cf]",Uma breve história de China e Tibete,No se encontraron fuentes primarias.,
[F37299efc-c838-4a84]," [P94bdeedd-1949-4bf4]","Jinhua, C.",No se encontraron fuentes primarias.,
[Fa04ed11a-29af-4a02]," [Pff76cad8-9368-4a23]","Mark, E.",No se encontraron fuentes primarias.,
[F61dec433-f715-45d8]," [Pf11d729b-2084-49e4]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[F55d63245-e4ab-41cc]," [P25c3cacf-ae90-4a4a]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[Fc3fd7282-504f-4d9a]," [Pde041edf-c765-40e9]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[Fc3fd7282-504f-4d9a]," [P5df0daa6-52f8-4795]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[F98baaf7f-323a-464d]," [P5d0e50a6-c81b-472f]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[F8f440977-b271-4ce6]," [P800a6054-ac9f-44ad]","Hinz, W.",No se encontraron fuentes primarias.,
[F8f440977-b271-4ce6]," [Pf727b3bd-41d5-463e]",Hamidreza Qashqai,No se encontraron fuentes primarias.,
[F57ad4b6a-1e90-41fd]," [Pb50ebba5-6476-4031]","Hinz, W.",No se encontraron fuentes primarias.,
[F9829cec0-37d1-45f2]," [Pdecbf639-d711-481d]","Herculano, Alexandre.",De acuerdo con fuentes primarias.,
[F9829cec0-37d1-45f2]," [P49dabcb0-35fe-4561]","Herculano, Alexandre.",De acuerdo con fuentes primarias.,
[F8719b98c-72c4-45aa]," [P3c510ae4-d045-4f57]","Escalona, Romualdo",De acuerdo con fuentes primarias.,
[F8719b98c-72c4-45aa]," [P83e39a77-f66c-416c]","Escalona, Romualdo",De acuerdo con fuentes primarias.,
[F8719b98c-72c4-45aa]," [P77b97cad-f4a4-4c32]","Escalona, Romualdo",De acuerdo con fuentes primarias.,
[F8719b98c-72c4-45aa]," [P948c4e13-a123-40b6]",Medieval Lands,No se encontraron fuentes primarias.,
[F6e8eb9bf-ac46-42f5]," [Pf69083f1-56fb-4d52]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[F6e8eb9bf-ac46-42f5]," [P539e6b5a-55de-46e9]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[Fb43d9618-471f-4c02]," [P66bd75d3-968a-4aed]","Lacarra, José M.",De acuerdo con fuentes primarias.,
[Fb43d9618-471f-4c02]," [Pc36deca3-e3fc-42a0]","Lacarra, José M.",De acuerdo con fuentes primarias.,
[F4168d204-1451-4f4b]," [Pc59e2e5b-45ca-4199]","Herculano, Alexandre",No se encontraron fuentes primarias.,
[F4168d204-1451-4f4b]," [P72ca5af9-89ec-4425]","Rei, António",No se encontraron fuentes primarias.,
[F03421ff6-1a1a-427e]," [P13c43015-84de-45c4]","Garcia Alvarez, M. Rubén",No se encontraron fuentes primarias.,
[F159b1317-cf5b-41a4]," [P49e92cee-4e27-41f5]","Rei, António",No se encontraron fuentes primarias.,
[F0b893c80-6cc5-4a68]," [Pd836d5f0-c2e1-4211]",Geneall,No se encontraron fuentes primarias.,
[Fc055478a-8cc7-4d09]," [P5fcda57a-2d93-4054]",Medieval Lands,No se encontraron fuentes primarias.,
[F73ae41c6-cf7e-471e]," [P41c89a0f-a5ad-48d2]","de Mariana, Juan",De acuerdo con fuentes primarias.,
[Fc45b9d98-187f-4557]," [P6c5b30a4-ccd0-4486]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[Fc45b9d98-187f-4557]," [P74a4245a-c2af-45e4]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[Fc45b9d98-187f-4557]," [P90abbba3-a609-47a0]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[Fc45b9d98-187f-4557]," [P44cb5ea7-b910-4429]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[F7a006921-2571-4e85]," [Pa840a252-f572-4ce8]","Flórez, Henriquez",De acuerdo con fuentes primarias.,
[F7a006921-2571-4e85]," [Pa4146027-75f2-4795]","Lopez Ferreiro, Antonio",De acuerdo con fuentes primarias.,
[F7a006921-2571-4e85]," [P955d7605-3bba-44d1]",Medieval Lands,No se encontraron fuentes primarias.,
[F7a006921-2571-4e85]," [Pcef9133a-c013-408e]",Medieval Lands,No se encontraron fuentes primarias.,
[F7a006921-2571-4e85]," [Pe8abc435-174e-4cbb]",Medieval Lands,No se encontraron fuentes primarias.,
[F7a006921-2571-4e85]," [P0f92a548-fb2c-430f]",Medieval Lands,No se encontraron fuentes primarias.,
[Fbc236211-06df-489f]," [P533f89b7-05d5-447c]",Crônica de Sampiro,De acuerdo con fuentes primarias.,
[Fbc236211-06df-489f]," [P19ca45ba-442d-4bc0]",Crônica de Sampiro,De acuerdo con fuentes primarias.,
[F115be6a3-8cd1-44ed]," [Pec32cc0d-3fa3-4966]",Medieval Lands,No se encontraron fuentes primarias.,
[F7ba09658-636c-4d0d]," [Pff7b1b09-c101-454b]",Conde Dom Pedro,No se encontraron fuentes primarias.,
[F89df8e40-d70c-4976]," [P8b2fa283-2c43-43e9]",Medieval Lands,No se encontraron fuentes primarias.,
[F3284d690-32d2-4263]," [P18ed834b-b6f9-4e14]","Dulik, Matthew C. et al., pp. 237",De acuerdo con fuentes primarias.,
[F20a82df4-6873-4f65]," [P8a164247-af9c-4235]","Dulik, Matthew C. et al., pp. 237",De acuerdo con fuentes primarias.,
[Ffad8e384-17a4-411d]," [P9e5806eb-ef07-4a7b]","Dulik, Matthew C. et al., pp. 237",De acuerdo con fuentes primarias.,
[F9d5a883e-b3a2-4ed3]," [P1df5ab73-f093-46ea]","Dulik, Matthew C. et al., pp. 237",De acuerdo con fuentes primarias.,
[F0138d5df-823e-407f]," [P2f37e2f8-356a-4f3c]","Dulik, Matthew C. et al., pp. 237",De acuerdo con fuentes primarias.,
[F85c8d015-8e32-48e8]," [Pebedeb15-9890-4e6b]","Waters, M. R., & Stafford, T. W., Jr.",De acuerdo con fuentes primarias.,
[Fd09523ae-c4a1-4081]," [Pff268c29-0ea0-47d2]","Meltzer, David J., et al.",No se encontraron fuentes primarias.,
[Fb4d1eaa8-545c-4cf3]," [P15db5986-6377-410d]","Dillehay, T. D. et al.",No se encontraron fuentes primarias.,
[F1d786a40-70ba-474c]," [Pd2c0538a-8f7c-4654]","Waters, M. R. et al",No se encontraron fuentes primarias.,
[F645897d9-7d32-477b]," [Pe8404d39-113b-434c]","Castillo, José Alfredo F.",De acuerdo con fuentes primarias.,
[F6ef4fae2-4c41-45a1]," [P104eea25-a2ae-4dbc]","Hutnick, Anastasia",No se encontraron fuentes primarias.,
[F6ef4fae2-4c41-45a1]," [P93c1a563-3029-4403]","Hutnick, Anastasia",No se encontraron fuentes primarias.,
[F6ef4fae2-4c41-45a1]," [P41babe8f-c403-4e18]","Hutnick, Anastasia",De acuerdo con fuentes primarias.,
[F6397701f-04da-4bd7]," [P9e5a8bc6-d0df-4c45]","Castillo, José Alfredo F.",De acuerdo con fuentes primarias.,
[F53bb0bd2-a8ea-4c75]," [P389d079d-ef8b-45e0]","Castillo, José Alfredo F.",De acuerdo con fuentes primarias.,
[F4fbe7e27-8d16-4ef6]," [P238e4271-7461-48b9]","Hutnick, Anastasia",No se encontraron fuentes primarias.,
[Fedb8b006-baa1-4db7]," [P43b839cd-c552-434e]",,No se encontraron fuentes primarias.,
[F455a800a-9bc0-4d82]," [P35c075e1-1ca4-4a1b]","Viotti, Hélio A.",De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [Pc36e6f6f-9e1f-4322]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [P0f3c457d-0eb1-4f6d]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [Pa3d5fd7e-6b45-47ff]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [P9ac9d4f2-5148-4c5a]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [P5f8d36d8-2837-493d]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F437dc8a0-b7b9-4ee3]," [P60aa7c3d-ad62-4986]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[Fa64dd1be-b769-46d9]," [P450b9f70-8983-4ae3]",Historia de la Familia,De acuerdo con fuentes primarias.,
[F953e107a-29c5-43f5]," [Pbcb338cf-a370-48b6]","Silva Leme, Luiz G.",No se encontraron fuentes primarias.,
[F7ff6c037-af3c-4a93]," [Pc550a177-ecab-4d47]","Betanzos, Juan",No se encontraron fuentes primarias.,
[F2503e806-7236-41c5]," [Pce6adef3-f531-4b2b]","Betanzos, Juan",No se encontraron fuentes primarias.,
[F2503e806-7236-41c5]," [P99b809b2-f336-4c8b]","Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.,
[F2503e806-7236-41c5]," [P2b160656-7860-456b]","Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.,
[F0d255d55-ce09-4a76]," [P2e182641-6822-49c0]","Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.,
[Fc9238948-c0d4-4c7e]," [P096e8433-5ecd-4179]","Poma de Ayala, Felipe Guaman",No se encontraron fuentes primarias.,
[Ff6918301-0891-445b]," [Pc5f91c9a-e9ff-4233]","Barker, R.",No se encontraron fuentes primarias.,
[Ff6918301-0891-445b]," [P34b9c54f-b52d-48d4]","Barker, R.",No se encontraron fuentes primarias.,
[F7aee4feb-30e8-45cb]," [P758716ba-e19c-4a1a]","Betanzos, Juan",No se encontraron fuentes primarias.,
[F3d84e1b6-7dca-4146]," [Pbfdca88e-9c37-4aee]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[F13a80aef-52d7-41d0]," [P1168afe6-3f90-43c3]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[F13a80aef-52d7-41d0]," [P61c327e2-8b3f-47fe]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[F13a80aef-52d7-41d0]," [Pf89f9b79-65ea-4890]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[Ff33c7e97-88f5-4bea]," [P7b5fbc03-7c31-46f6]","Barker, R.",No se encontraron fuentes primarias.,
[Ff33c7e97-88f5-4bea]," [Pa49598b0-346b-44a3]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[Ff33c7e97-88f5-4bea]," [P1dcf2851-3024-45af]","Barker, R.",No se encontraron fuentes primarias.,
[F0724f39c-3729-4556]," [Pf6634970-6a89-4539]","Lumbreras, Luis G.",No se encontraron fuentes primarias.,
[F7f33b43b-7bf8-4339]," [P9e2e2931-1110-4945]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[Ff90a3d99-fcb2-4b93]," [P50ba5cec-3c09-4789]","Poma de Ayala, Felipe Guaman",De acuerdo con fuentes primarias.,
[Fed138035-35a6-4d23]," [Pfcc69f87-e487-43a7]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[F532f7006-20ea-4822]," [P1c83e4bb-aaee-4bd8]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[F9bae7264-757c-4861]," [Pa5217aa4-8baa-4229]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[Fa38ce6a0-8f22-45ef]," [Pd41f7b0d-6367-42e9]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[F3b10d069-0bf4-4a88]," [P66630873-6893-4488]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[F893cba76-0f6b-41cc]," [P1de273a9-dcbe-4a48]","Yamaguchi, B.",No se encontraron fuentes primarias.,
[F44dfba7d-d371-4211]," [Pc7442d8a-e853-4e3f]",Arquivo Eclesiástico da Arquidiocese de Mariana,De acuerdo con fuentes primarias.,
[Fa4d1ebb8-5221-4af6]," [Pd922e3f2-d380-41a1]",Sint-Jacob te Brugge,De acuerdo con fuentes primarias.,
[Fba26b6ce-c714-4a6e]," [P6938a5f7-6c09-463a]","Gailliard, Jean-Jacques",No se encontraron fuentes primarias.,
[F76c34a0e-502c-47e9]," [Pe032fc86-3e28-4b9a]","Chancelaria Régia, Afonso V",De acuerdo con fuentes primarias.,
[F76c34a0e-502c-47e9]," [P8f277307-325b-4c85]","Chancelaria Régia, Afonso V",De acuerdo con fuentes primarias.,
[F76c34a0e-502c-47e9]," [P507a2b66-94d1-4cd4]","Chancelaria Régia, Afonso V",De acuerdo con fuentes primarias.,
[F3ab51b5a-6fde-4e88]," [P79f33b23-c8fa-4dc5]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[F3ab51b5a-6fde-4e88]," [P821e282f-9bf7-4359]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[F3ab51b5a-6fde-4e88]," [P9ae0895b-9db8-48d9]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[F3ab51b5a-6fde-4e88]," [P6c21b7ce-fc40-4e25]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[F3ab51b5a-6fde-4e88]," [Pdcb7cddb-ebe3-4aa2]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[Fb4686b7b-9c42-4c7b]," [Pf0f2c7cb-390c-43f0]","Madre de Deus, Gaspar, Frei",De acuerdo con fuentes primarias.,
[F0529f858-5b6a-4352]," [P2e9d9ef0-195e-4d9e]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F9dbebd4d-40f6-43b6]," [P92d061f3-06d9-4d48]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F9dbebd4d-40f6-43b6]," [Pf1a161ab-eaa9-41b7]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F63d4e462-6c40-432e]," [Pa1ad589d-f9f7-4d4a]",História da Família,De acuerdo con fuentes primarias.,
[F63d4e462-6c40-432e]," [Pd9a97d77-f852-4fd4]",História da Família,De acuerdo con fuentes primarias.,
[Fb9b2e132-82ed-4b31]," [Pb8fb53a4-d56e-4f1c]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F98e00af5-51ed-4369]," [P85507c9e-ace0-40f2]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F98e00af5-51ed-4369]," [P74a2bea9-bfc5-4499]",Inventários e Testamentos,De acuerdo con fuentes primarias.,
[F1c3f6293-3b67-4111]," [Pe12b3061-7218-4e12]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.,
[F1c3f6293-3b67-4111]," [P6aa5b27c-e425-4317]",Dispensas matrimoniais 1720-1723,De acuerdo con fuentes primarias.,
[Fa6b9afa3-3979-4c73]," [P51e72cb6-6573-4929]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.,
[Fa6b9afa3-3979-4c73]," [P0d551cb7-59e4-4d21]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações Incompletas, doc. 1542",De acuerdo con fuentes primarias.,
[Fa6b9afa3-3979-4c73]," [P7941b2a2-7fa0-4567]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",De acuerdo con fuentes primarias.,
[Fa6b9afa3-3979-4c73]," [P0dc52dde-6048-474a]","Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",De acuerdo con fuentes primarias.,
[F4ad71327-6c36-47b1]," [P4b6efa49-843d-484a]","Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",De acuerdo con fuentes primarias.,
